id;x;y;z
2981; 1.197451e-01; -4.697187e-01;-4.877117e-02
2982; 1.152397e-01; -4.829905e-01;-5.374943e-02
2983; 1.162809e-01; -4.680330e-01;-4.192305e-02
2984; 1.102136e-01; -4.963455e-01;-5.960411e-02
2985; 1.077513e-01; -4.954533e-01;-5.401351e-02
2986; 1.051517e-01; -4.942579e-01;-4.910198e-02
2987; 1.092104e-01; -4.799578e-01;-4.173434e-02
2988; 1.021634e-01; -4.928133e-01;-4.640557e-02
2989; 1.057987e-01; -4.778899e-01;-3.855085e-02
2990; 1.126583e-01; -4.657653e-01;-3.585967e-02
2991; 1.087844e-01; -4.630451e-01;-3.246791e-02
2992; 1.879428e-02; -7.079968e-01;-1.311718e-01
2993; 2.566272e-02; -6.853831e-01;-1.313877e-01
2994; 2.788324e-02; -6.890746e-01;-1.304123e-01
2995; 1.736639e-02; -7.020518e-01;-1.322322e-01
2996; 1.709344e-02; -6.911919e-01;-1.313348e-01
2997; 2.508202e-02; -6.766843e-01;-1.306622e-01
2998; 3.103132e-02; -6.639783e-01;-1.290276e-01
2999; 3.337592e-02; -6.656530e-01;-1.290718e-01
3000; 3.657268e-02; -6.667185e-01;-1.278646e-01
3001; 3.064510e-02; -6.901210e-01;-1.287867e-01
3002; 2.071579e-02; -7.105704e-01;-1.294724e-01
3003; 4.006011e-02; -6.663306e-01;-1.260918e-01
3004; 1.044361e-02; -7.249906e-01;-1.291128e-01
3005; 9.458774e-03; -7.212799e-01;-1.309167e-01
3006; 8.412068e-30; -7.306934e-01;-1.286716e-01
3007;-5.741875e-11; -7.265117e-01;-1.305355e-01
3008; 8.760572e-03; -7.140236e-01;-1.320305e-01
3009; 8.326760e-30; -7.188353e-01;-1.316682e-01
3010;-5.820766e-11; -7.065951e-01;-1.306014e-01
3011; 8.658346e-03; -7.020662e-01;-1.310118e-01
3012; 7.953056e-02; -5.372366e-01;-7.802746e-02
3013; 8.965296e-02; -5.216951e-01;-6.550851e-02
3014; 8.416380e-02; -5.372860e-01;-7.467089e-02
3015; 8.487860e-02; -5.214604e-01;-6.848423e-02
3016; 8.951721e-02; -5.060646e-01;-5.911427e-02
3017; 9.446935e-02; -5.066029e-01;-5.639963e-02
3018; 7.807959e-02; -5.542116e-01;-8.377063e-02
3019; 7.354002e-02; -5.543491e-01;-8.746199e-02
3020; 7.147802e-02; -5.730705e-01;-9.312581e-02
3021; 6.697395e-02; -5.735351e-01;-9.693751e-02
3022; 6.701213e-02; -5.563012e-01;-9.098405e-02
3023; 7.274544e-02; -5.388507e-01;-8.110436e-02
3024; 6.068081e-02; -5.759139e-01;-1.007083e-01
3025; 7.782581e-02; -5.227289e-01;-7.109717e-02
3026; 8.219832e-02; -5.069005e-01;-6.142651e-02
3027; 1.025277e-01; -4.096599e-01;-4.008490e-02
3028; 1.086773e-01; -3.995687e-01;-3.944170e-02
3029; 1.087737e-01; -4.147466e-01;-3.608145e-02
3030; 1.021178e-01; -3.939409e-01;-4.338859e-02
3031; 1.006405e-01; -3.783126e-01;-4.440570e-02
3032; 1.076447e-01; -3.840578e-01;-4.084263e-02
3033; 1.080460e-01; -4.296551e-01;-3.244215e-02
3034; 1.020318e-01; -4.253661e-01;-3.630196e-02
3035; 1.066061e-01; -4.446288e-01;-3.085086e-02
3036; 1.007915e-01; -4.412372e-01;-3.443917e-02
3037; 9.370081e-02; -4.223686e-01;-3.948379e-02
3038; 9.404455e-02; -4.058341e-01;-4.315890e-02
3039; 9.260134e-02; -4.391548e-01;-3.756268e-02
3040; 9.342326e-02; -3.895380e-01;-4.619557e-02
3041; 9.162764e-02; -3.737372e-01;-4.673595e-02
3042; 9.651364e-02; -4.738036e-01;-4.253011e-02
3043; 1.045661e-01; -4.600019e-01;-3.363460e-02
3044; 1.018883e-01; -4.755812e-01;-3.957667e-02
3045; 9.896819e-02; -4.574506e-01;-3.689593e-02
3046; 9.853528e-02; -4.911732e-01;-4.746035e-02
3047; 9.337944e-02; -4.900936e-01;-5.019956e-02
3048; 8.580804e-02; -4.903303e-01;-5.255646e-02
3049; 8.870906e-02; -4.733285e-01;-4.512948e-02
3050; 9.095545e-02; -4.562057e-01;-3.978807e-02
3051; 6.362427e-02; -6.124880e-01;-1.143316e-01
3052; 7.203819e-02; -5.886912e-01;-1.072871e-01
3053; 6.469853e-02; -6.104950e-01;-1.174043e-01
3054; 7.094395e-02; -5.905411e-01;-1.041928e-01
3055; 5.667385e-02; -6.340669e-01;-1.261397e-01
3056; 5.557321e-02; -6.360930e-01;-1.230280e-01
3057; 5.419197e-02; -6.383410e-01;-1.203862e-01
3058; 6.227226e-02; -6.146444e-01;-1.117964e-01
3059; 5.208055e-02; -6.404070e-01;-1.191922e-01
3060; 6.018236e-02; -6.165138e-01;-1.108402e-01
3061; 6.962621e-02; -5.924346e-01;-1.017182e-01
3062; 6.761412e-02; -5.938990e-01;-1.009699e-01
3063; 5.243737e-02; -6.191336e-01;-1.155224e-01
3064; 6.443682e-02; -5.944611e-01;-1.030545e-01
3065; 5.689445e-02; -6.176460e-01;-1.125046e-01
3066; 5.989927e-02; -5.955320e-01;-1.066037e-01
3067; 4.878939e-02; -6.418874e-01;-1.204241e-01
3068; 4.470962e-02; -6.431336e-01;-1.227553e-01
3069; 4.023239e-02; -6.444971e-01;-1.248594e-01
3070; 4.683995e-02; -6.220689e-01;-1.186265e-01
3071; 3.464622e-02; -6.492380e-01;-1.264361e-01
3072; 3.985536e-02; -6.282718e-01;-1.208065e-01
3073; 5.380642e-02; -5.985222e-01;-1.102493e-01
3074; 4.596322e-02; -6.048423e-01;-1.126231e-01
3075; 1.869346e-02; -7.510669e-01;-1.317529e-01
3076; 9.223651e-03; -7.558856e-01;-1.268562e-01
3077; 9.563897e-03; -7.551966e-01;-1.308821e-01
3078; 1.816251e-02; -7.518377e-01;-1.275524e-01
3079; 8.602320e-30; -7.571393e-01;-1.265803e-01
3080;-1.621528e-24; -7.565468e-01;-1.304873e-01
3081; 1.042870e-02; -7.514650e-01;-1.344086e-01
3082; 1.997017e-02; -7.471160e-01;-1.353919e-01
3083; 8.573352e-30; -7.531127e-01;-1.338597e-01
3084; 2.773722e-02; -7.406598e-01;-1.361461e-01
3085; 2.695436e-02; -7.440788e-01;-1.327862e-01
3086; 3.427790e-02; -7.313787e-01;-1.369338e-01
3087; 3.427109e-02; -7.338254e-01;-1.338996e-01
3088; 2.653178e-02; -7.447087e-01;-1.285370e-01
3089; 3.404668e-02; -7.342117e-01;-1.296786e-01
3090; 4.641225e-02; -7.026754e-01;-1.352471e-01
3091; 5.197633e-02; -6.819472e-01;-1.365989e-01
3092; 5.237025e-02; -6.825250e-01;-1.337339e-01
3093; 4.586088e-02; -7.021056e-01;-1.382783e-01
3094; 5.209540e-02; -6.827409e-01;-1.299038e-01
3095; 4.624372e-02; -7.027403e-01;-1.311998e-01
3096; 4.042240e-02; -7.200598e-01;-1.308455e-01
3097; 4.056813e-02; -7.198999e-01;-1.350111e-01
3098; 4.014026e-02; -7.185551e-01;-1.380172e-01
3099; 2.143496e-02; -6.521939e-01;-1.201244e-01
3100; 3.617463e-02; -6.159031e-01;-1.123567e-01
3101; 3.123678e-02; -6.395617e-01;-1.210517e-01
3102; 2.492700e-02; -6.282479e-01;-1.106385e-01
3103; 2.723964e-02; -6.606163e-01;-1.271852e-01
3104; 1.863670e-02; -6.738738e-01;-1.271610e-01
3105; 9.461429e-03; -6.842526e-01;-1.264179e-01
3106; 1.090061e-02; -6.624235e-01;-1.187869e-01
3107; 8.110126e-30; -6.887221e-01;-1.258666e-01
3108; 7.889080e-13; -6.669376e-01;-1.180156e-01
3109; 1.270667e-02; -6.384200e-01;-1.086569e-01
3110; 7.780933e-30; -6.429630e-01;-1.076003e-01
3111; 1.232423e-01; -3.655846e-01;-3.578145e-02
3112; 1.305452e-01; -3.848610e-01;-4.168296e-02
3113; 1.250253e-01; -3.817722e-01;-3.887165e-02
3114; 1.281526e-01; -3.687881e-01;-3.822360e-02
3115; 1.313046e-01; -3.710676e-01;-4.041557e-02
3116; 1.343049e-01; -3.868055e-01;-4.422116e-02
3117; 1.188174e-01; -3.780307e-01;-3.688598e-02
3118; 1.171457e-01; -3.619279e-01;-3.389520e-02
3119; 1.122280e-01; -3.735268e-01;-3.652904e-02
3120; 1.102727e-01; -3.577798e-01;-3.322825e-02
3121; 1.153091e-01; -3.477441e-01;-3.068462e-02
3122; 1.212460e-01; -3.514515e-01;-3.258140e-02
3123; 1.083100e-01; -3.440498e-01;-2.968973e-02
3124; 1.068031e-01; -3.334888e-01;-2.738023e-02
3125; 1.137130e-01; -3.367336e-01;-2.849185e-02
3126; 1.194433e-01; -3.405209e-01;-3.028705e-02
3127; 1.257200e-01; -3.553716e-01;-3.489557e-02
3128; 1.236960e-01; -3.453259e-01;-3.249472e-02
3129; 1.261442e-01; -3.499664e-01;-3.450657e-02
3130; 1.284471e-01; -3.581375e-01;-3.687315e-02
3131; 9.475449e-02; -3.486449e-01;-3.614567e-02
3132; 1.055639e-01; -3.681505e-01;-3.860393e-02
3133; 9.793431e-02; -3.628789e-01;-4.132891e-02
3134; 1.030329e-01; -3.531023e-01;-3.444400e-02
3135; 8.844837e-02; -3.586886e-01;-4.292223e-02
3136; 8.476551e-02; -3.451570e-01;-3.693645e-02
3137; 8.145911e-02; -3.339072e-01;-3.096068e-02
3138; 9.185625e-02; -3.366162e-01;-3.084346e-02
3139; 7.940922e-02; -3.254771e-01;-2.704567e-02
3140; 8.999480e-02; -3.275306e-01;-2.733909e-02
3141; 1.006495e-01; -3.401687e-01;-3.008124e-02
3142; 9.901158e-02; -3.303111e-01;-2.722329e-02
3143; 1.178583e-01; -3.672043e-01;-5.166075e-02
3144; 1.136958e-01; -3.813026e-01;-6.221280e-02
3145; 1.180998e-01; -3.841620e-01;-5.893411e-02
3146; 1.136127e-01; -3.644915e-01;-5.416097e-02
3147; 1.092957e-01; -3.625459e-01;-5.507574e-02
3148; 1.095688e-01; -3.795625e-01;-6.324951e-02
3149; 1.228195e-01; -3.873604e-01;-5.452156e-02
3150; 1.219503e-01; -3.701941e-01;-4.850501e-02
3151; 1.273585e-01; -3.893710e-01;-5.032767e-02
3152; 1.256890e-01; -3.723925e-01;-4.553455e-02
3153; 1.210418e-01; -3.560014e-01;-4.307568e-02
3154; 1.173621e-01; -3.523476e-01;-4.484301e-02
3155; 1.241570e-01; -3.586947e-01;-4.134002e-02
3156; 1.229739e-01; -3.502215e-01;-3.867143e-02
3157; 1.205553e-01; -3.454911e-01;-3.848147e-02
3158; 1.169695e-01; -3.408673e-01;-3.893161e-02
3159; 1.131782e-01; -3.494588e-01;-4.658040e-02
3160; 1.126665e-01; -3.376593e-01;-3.988538e-02
3161; 1.077455e-01; -3.353010e-01;-4.069244e-02
3162; 1.086147e-01; -3.472959e-01;-4.749466e-02
3163; 4.488309e-02; -3.580552e-01;-5.927697e-02
3164; 2.371157e-02; -3.721838e-01;-7.685709e-02
3165; 4.616191e-02; -3.758385e-01;-6.957775e-02
3166; 2.302707e-02; -3.560343e-01;-6.442738e-02
3167; 1.403233e-17; -3.550479e-01;-6.686126e-02
3168; 5.819768e-30; -3.703525e-01;-8.030003e-02
3169; 6.608978e-02; -3.794787e-01;-6.150410e-02
3170; 6.439699e-02; -3.601719e-01;-5.355949e-02
3171; 8.223395e-02; -3.819182e-01;-5.564030e-02
3172; 8.039773e-02; -3.617281e-01;-4.944102e-02
3173; 6.210867e-02; -3.426074e-01;-4.725450e-02
3174; 4.316738e-02; -3.416579e-01;-5.077790e-02
3175; 7.787910e-02; -3.435054e-01;-4.469550e-02
3176; 7.490470e-02; -3.293039e-01;-4.023059e-02
3177; 5.942133e-02; -3.288291e-01;-4.144950e-02
3178; 4.115841e-02; -3.286262e-01;-4.309817e-02
3179; 2.211217e-02; -3.408506e-01;-5.394819e-02
3180; 2.104246e-02; -3.285514e-01;-4.459791e-02
3181;-1.866597e-17; -3.285461e-01;-4.531051e-02
3182; 5.604883e-30; -3.404826e-01;-5.544504e-02
3183; 9.952025e-02; -3.618808e-01;-5.094913e-02
3184; 9.333318e-02; -3.819713e-01;-5.499053e-02
3185; 1.007082e-01; -3.808389e-01;-5.745555e-02
3186; 9.171423e-02; -3.620676e-01;-4.908767e-02
3187; 1.056798e-01; -3.797219e-01;-6.093615e-02
3188; 1.049895e-01; -3.618580e-01;-5.347514e-02
3189; 1.037963e-01; -3.458202e-01;-4.679257e-02
3190; 9.772970e-02; -3.448386e-01;-4.544390e-02
3191; 1.023056e-01; -3.332259e-01;-4.070246e-02
3192; 9.555007e-02; -3.315013e-01;-4.033764e-02
3193; 8.942170e-02; -3.441580e-01;-4.441842e-02
3194; 8.668201e-02; -3.301943e-01;-4.002016e-02
3195; 9.115600e-02; -3.207269e-01;-3.045285e-02
3196; 8.372161e-02; -3.221282e-01;-3.493023e-02
3197; 9.319487e-02; -3.236581e-01;-3.502811e-02
3198; 8.112979e-02; -3.191386e-01;-3.029034e-02
3199; 6.888801e-02; -3.181677e-01;-2.984133e-02
3200; 7.170114e-02; -3.211774e-01;-3.487316e-02
3201; 1.007230e-01; -3.256924e-01;-3.501886e-02
3202; 9.940718e-02; -3.228904e-01;-3.041842e-02
3203; 1.069080e-01; -3.280496e-01;-3.485528e-02
3204; 1.063239e-01; -3.254096e-01;-3.040576e-02
3205; 9.871710e-02; -3.244908e-01;-2.757779e-02
3206; 8.992534e-02; -3.221260e-01;-2.754936e-02
3207; 1.062150e-01; -3.272491e-01;-2.776649e-02
3208; 7.949588e-02; -3.204046e-01;-2.724218e-02
3209; 6.708486e-02; -3.193169e-01;-2.635325e-02
3210; 1.311417e-01; -3.722412e-01;-4.236478e-02
3211; 1.312202e-01; -3.886667e-01;-4.770499e-02
3212; 1.339847e-01; -3.872478e-01;-4.620709e-02
3213; 1.288743e-01; -3.727314e-01;-4.359017e-02
3214; 1.352322e-01; -3.871143e-01;-4.538751e-02
3215; 1.321264e-01; -3.719527e-01;-4.155127e-02
3216; 1.291436e-01; -3.583823e-01;-3.776017e-02
3217; 1.283601e-01; -3.579543e-01;-3.841541e-02
3218; 1.260294e-01; -3.472407e-01;-3.439008e-02
3219; 1.253360e-01; -3.458543e-01;-3.498438e-02
3220; 1.266471e-01; -3.587021e-01;-3.969765e-02
3221; 1.241394e-01; -3.473313e-01;-3.662512e-02
3222; 3.710012e-02; -3.178561e-01;-2.812057e-02
3223; 5.653144e-02; -3.208804e-01;-3.500485e-02
3224; 5.399010e-02; -3.178567e-01;-2.901629e-02
3225; 3.899981e-02; -3.209392e-01;-3.525541e-02
3226; 5.234840e-02; -3.188529e-01;-2.457955e-02
3227; 3.586786e-02; -3.186355e-01;-2.256460e-02
3228; 1.822461e-02; -3.182871e-01;-2.095187e-02
3229; 1.888207e-02; -3.178164e-01;-2.745948e-02
3230; 5.443721e-30; -3.180804e-01;-2.024593e-02
3231;-1.164153e-10; -3.177870e-01;-2.718743e-02
3232; 1.989356e-02; -3.210556e-01;-3.555492e-02
3233; 5.465647e-30; -3.211283e-01;-3.571680e-02
3234; 1.174893e-01; -3.317629e-01;-3.132352e-02
3235; 1.127630e-01; -3.301505e-01;-2.855450e-02
3236; 1.123467e-01; -3.280652e-01;-3.063360e-02
3237; 1.182410e-01; -3.339408e-01;-2.991393e-02
3238; 1.123519e-01; -3.305482e-01;-3.449017e-02
3239; 1.170387e-01; -3.340387e-01;-3.437726e-02
3240; 1.209522e-01; -3.393717e-01;-3.497028e-02
3241; 1.217658e-01; -3.374082e-01;-3.269710e-02
3242; 1.225291e-01; -3.393655e-01;-3.181690e-02
3243; 2.110936e-01;  5.803547e-03;-3.623007e-02
3244; 2.134013e-01; -3.344370e-02; 1.331910e-02
3245; 2.095110e-01; -4.505599e-02;-2.654305e-02
3246; 2.159784e-01;  1.734258e-02; 4.604548e-03
3247; 2.152640e-01;  2.842206e-02; 4.690909e-02
3248; 2.115172e-01; -2.251628e-02; 5.464408e-02
3249; 2.010337e-01; -5.763156e-02;-6.341502e-02
3250; 2.019095e-01; -6.069502e-03;-7.346511e-02
3251; 2.013852e-01;  4.844628e-02;-8.868757e-02
3252; 2.120261e-01;  6.049753e-02;-4.918700e-02
3253; 2.004093e-01;  1.073873e-01;-1.057846e-01
3254; 2.125520e-01;  1.189621e-01;-6.404821e-02
3255; 2.181736e-01;  7.206728e-02;-6.994933e-03
3256; 2.199842e-01;  1.298963e-01;-2.079397e-02
3257; 2.217892e-01;  1.401860e-01; 2.204758e-02
3258; 2.187009e-01;  8.302590e-02; 3.584707e-02
3259; 4.356331e-02;  9.450600e-02; 2.956911e-01
3260; 2.168817e-02;  5.477067e-02; 2.971157e-01
3261; 4.304824e-02;  5.377564e-02; 2.934501e-01
3262; 2.190316e-02;  9.493680e-02; 2.993800e-01
3263; 4.817291e-06;  9.497692e-02; 3.004917e-01
3264;-1.254445e-05;  5.502131e-02; 2.982807e-01
3265; 6.372626e-02;  5.172577e-02; 2.871233e-01
3266; 6.474443e-02;  9.329592e-02; 2.890848e-01
3267; 8.338133e-02;  4.803794e-02; 2.780330e-01
3268; 8.520634e-02;  9.077094e-02; 2.793077e-01
3269; 6.487323e-02;  1.352361e-01; 2.902233e-01
3270; 4.344402e-02;  1.355245e-01; 2.970619e-01
3271; 8.596700e-02;  1.340293e-01; 2.797919e-01
3272; 8.573339e-02;  1.766953e-01; 2.796119e-01
3273; 6.427783e-02;  1.765756e-01; 2.905393e-01
3274; 4.285302e-02;  1.759978e-01; 2.975553e-01
3275; 2.179202e-02;  1.353605e-01; 3.007519e-01
3276; 2.144966e-02;  1.753337e-01; 3.012598e-01
3277; 5.980363e-05;  1.750133e-01; 3.022767e-01
3278; 3.107125e-05;  1.351913e-01; 3.018043e-01
3279; 1.235934e-01;  8.084098e-02; 2.487159e-01
3280; 1.016725e-01;  4.212900e-02; 2.660772e-01
3281; 1.191307e-01;  3.461769e-02; 2.503569e-01
3282; 1.047089e-01;  8.639549e-02; 2.661060e-01
3283; 1.362867e-01;  2.612276e-02; 2.299734e-01
3284; 1.422016e-01;  7.477887e-02; 2.263734e-01
3285; 1.536721e-01;  1.703101e-02; 2.041714e-01
3286; 1.605435e-01;  6.762385e-02; 1.987987e-01
3287; 1.478289e-01;  1.271389e-01; 2.206772e-01
3288; 1.271276e-01;  1.287214e-01; 2.459187e-01
3289; 1.677078e-01;  1.234983e-01; 1.902491e-01
3290; 1.757619e-01;  1.915537e-01; 1.777905e-01
3291; 1.511510e-01;  1.798814e-01; 2.162750e-01
3292; 1.289673e-01;  1.763967e-01; 2.433515e-01
3293; 1.066127e-01;  1.314380e-01; 2.653236e-01
3294; 1.072290e-01;  1.759852e-01; 2.641732e-01
3295; 1.948637e-01;  4.898595e-02; 1.285008e-01
3296; 1.718183e-01;  7.729215e-03; 1.721955e-01
3297; 1.887949e-01; -1.905328e-03; 1.355913e-01
3298; 1.786294e-01;  5.879065e-02; 1.657118e-01
3299; 2.026714e-01; -1.199532e-02; 9.590450e-02
3300; 2.076505e-01;  3.891647e-02; 8.855388e-02
3301; 2.124809e-01;  9.324369e-02; 7.729743e-02
3302; 2.010026e-01;  1.035083e-01; 1.171715e-01
3303; 2.170500e-01;  1.498273e-01; 6.254590e-02
3304; 2.071735e-01;  1.602298e-01; 1.012174e-01
3305; 1.857553e-01;  1.146073e-01; 1.552846e-01
3306; 1.935666e-01;  1.728032e-01; 1.385786e-01
3307; 4.027063e-01;  7.205562e-02;-3.294782e-01
3308; 3.770408e-01;  7.435611e-02;-3.105237e-01
3309; 3.821730e-01;  5.345323e-02;-3.107631e-01
3310; 3.980962e-01;  9.128171e-02;-3.291797e-01
3311; 3.926238e-01;  1.116498e-01;-3.298416e-01
3312; 3.708844e-01;  9.646468e-02;-3.113491e-01
3313; 3.859707e-01;  3.514219e-02;-3.120534e-01
3314; 4.061311e-01;  5.522310e-02;-3.307365e-01
3315; 3.881240e-01;  2.080914e-02;-3.143811e-01
3316; 4.080477e-01;  4.203580e-02;-3.329540e-01
3317; 4.247056e-01;  7.760637e-02;-3.494828e-01
3318; 4.217780e-01;  9.306465e-02;-3.483866e-01
3319; 4.262354e-01;  6.543048e-02;-3.514524e-01
3320; 4.177341e-01;  1.106387e-01;-3.481040e-01
3321; 4.128554e-01;  1.291618e-01;-3.485754e-01
3322; 3.900238e-01;  6.821626e-02;-3.519105e-01
3323; 4.044323e-01;  1.068273e-01;-3.700463e-01
3324; 4.094049e-01;  8.926523e-02;-3.687554e-01
3325; 3.843967e-01;  8.729886e-02;-3.534450e-01
3326; 3.786262e-01;  1.077004e-01;-3.545523e-01
3327; 3.992804e-01;  1.254688e-01;-3.709128e-01
3328; 4.140557e-01;  7.409281e-02;-3.669352e-01
3329; 3.952866e-01;  5.179474e-02;-3.498385e-01
3330; 4.182420e-01;  6.262037e-02;-3.644809e-01
3331; 3.999639e-01;  3.937645e-02;-3.471189e-01
3332; 3.747347e-01;  3.156472e-02;-3.326351e-01
3333; 3.690032e-01;  4.934724e-02;-3.350524e-01
3334; 3.797728e-01;  1.809768e-02;-3.295591e-01
3335; 3.628073e-01;  7.000478e-02;-3.368772e-01
3336; 3.563756e-01;  9.209693e-02;-3.381751e-01
3337; 4.066434e-01;  3.046389e-02;-3.398357e-01
3338; 3.883227e-01;  1.184022e-02;-3.177326e-01
3339; 3.868250e-01;  8.333368e-03;-3.216708e-01
3340; 4.081330e-01;  3.374535e-02;-3.361301e-01
3341; 3.838890e-01;  1.038654e-02;-3.257587e-01
3342; 4.038349e-01;  3.230354e-02;-3.436416e-01
3343; 4.218211e-01;  5.615824e-02;-3.612873e-01
3344; 4.245251e-01;  5.456610e-02;-3.577727e-01
3345; 4.260859e-01;  5.770361e-02;-3.543550e-01
3346; 3.621825e-01;  1.881884e-01;-3.479393e-01
3347; 3.873833e-01;  1.960904e-01;-3.602149e-01
3348; 3.845133e-01;  1.977100e-01;-3.636837e-01
3349; 3.650934e-01;  1.862861e-01;-3.442144e-01
3350; 3.693016e-01;  1.792458e-01;-3.404235e-01
3351; 3.914178e-01;  1.898669e-01;-3.568379e-01
3352; 3.830816e-01;  1.948241e-01;-3.668681e-01
3353; 3.608213e-01;  1.850360e-01;-3.512418e-01
3354; 3.833616e-01;  1.875314e-01;-3.693919e-01
3355; 3.612620e-01;  1.769124e-01;-3.537654e-01
3356; 3.354292e-01;  1.758786e-01;-3.345071e-01
3357; 3.366487e-01;  1.792502e-01;-3.310944e-01
3358; 3.362373e-01;  1.671114e-01;-3.371358e-01
3359; 3.396671e-01;  1.771550e-01;-3.272235e-01
3360; 3.442556e-01;  1.695215e-01;-3.232199e-01
3361; 3.804570e-01;  1.507788e-01;-3.338810e-01
3362; 4.074233e-01;  1.474674e-01;-3.497411e-01
3363; 4.017989e-01;  1.644342e-01;-3.515444e-01
3364; 3.866121e-01;  1.319081e-01;-3.314646e-01
3365; 3.963434e-01;  1.789411e-01;-3.539289e-01
3366; 3.745548e-01;  1.669840e-01;-3.369232e-01
3367; 3.501855e-01;  1.562785e-01;-3.194093e-01
3368; 3.569429e-01;  1.387832e-01;-3.160131e-01
3369; 3.231788e-01;  1.470103e-01;-3.016704e-01
3370; 3.312516e-01;  1.285292e-01;-2.982227e-01
3371; 3.640138e-01;  1.183928e-01;-3.132526e-01
3372; 3.396700e-01;  1.069197e-01;-2.953902e-01
3373; 3.678122e-01;  1.472175e-01;-3.556113e-01
3374; 3.499369e-01;  1.141832e-01;-3.390121e-01
3375; 3.440570e-01;  1.349342e-01;-3.392261e-01
3376; 3.729333e-01;  1.280786e-01;-3.553426e-01
3377; 3.393019e-01;  1.530201e-01;-3.386547e-01
3378; 3.637570e-01;  1.639008e-01;-3.551537e-01
3379; 3.856270e-01;  1.759300e-01;-3.708790e-01
3380; 3.893723e-01;  1.610395e-01;-3.715085e-01
3381; 3.940919e-01;  1.438793e-01;-3.714601e-01
3382; 2.745624e-01;  1.130505e-01;-2.638747e-01
3383; 2.592641e-01;  8.276230e-02;-2.453507e-01
3384; 2.865828e-01;  8.959969e-02;-2.615039e-01
3385; 2.460423e-01;  1.069411e-01;-2.476282e-01
3386; 3.136222e-01;  9.748707e-02;-2.781622e-01
3387; 3.033785e-01;  1.200991e-01;-2.807914e-01
3388; 2.934779e-01;  1.393651e-01;-2.839894e-01
3389; 2.628528e-01;  1.329475e-01;-2.667538e-01
3390; 2.330731e-01;  1.273623e-01;-2.503511e-01
3391; 6.251656e-02; -1.722321e-01;-1.850181e-01
3392; 9.290271e-02; -1.494959e-01;-1.798685e-01
3393; 9.120484e-02; -1.662786e-01;-1.746282e-01
3394; 6.287915e-02; -1.554313e-01;-1.873980e-01
3395; 9.171671e-02; -1.822769e-01;-1.709419e-01
3396; 6.249017e-02; -1.872799e-01;-1.835134e-01
3397; 3.164401e-02; -1.910723e-01;-1.914364e-01
3398; 3.176314e-02; -1.764858e-01;-1.918811e-01
3399;-1.252070e-05; -1.926651e-01;-1.942353e-01
3400;-2.390162e-05; -1.781864e-01;-1.944301e-01
3401; 3.171015e-02; -1.596703e-01;-1.929143e-01
3402;-3.300328e-05; -1.613637e-01;-1.951682e-01
3403; 1.383972e-01;  4.887631e-02;-1.900311e-01
3404; 1.249430e-01;  2.892559e-02;-1.995766e-01
3405; 1.243278e-01;  5.031857e-02;-2.040768e-01
3406; 1.348734e-01;  3.199692e-02;-1.880067e-01
3407; 1.249315e-01;  7.975157e-02;-2.107276e-01
3408; 1.423611e-01;  7.624648e-02;-1.942578e-01
3409; 1.253997e-01;  1.196724e-01;-2.192899e-01
3410; 1.452254e-01;  1.160334e-01;-2.012443e-01
3411; 1.576019e-01;  6.837902e-02;-1.749930e-01
3412; 1.499333e-01;  4.183805e-02;-1.751126e-01
3413; 1.637899e-01;  1.093067e-01;-1.785911e-01
3414; 1.439175e-01;  2.736290e-02;-1.764018e-01
3415; 2.184255e-01;  2.776562e-01; 5.812768e-02
3416; 2.212451e-01;  2.075082e-01; 4.471001e-02
3417; 2.243427e-01;  2.676833e-01; 2.627734e-02
3418; 2.133379e-01;  2.177185e-01; 8.025261e-02
3419; 2.244903e-01;  1.987934e-01; 6.100170e-03
3420; 2.261366e-01;  2.597222e-01;-9.940035e-03
3421; 2.256191e-01;  3.317496e-01; 9.735480e-03
3422; 2.213661e-01;  3.417249e-01; 3.869326e-02
3423; 2.260605e-01;  3.238471e-01;-2.401790e-02
3424; 2.235717e-01;  3.918489e-01;-3.642833e-02
3425; 2.243247e-01;  4.006956e-01;-5.005535e-03
3426; 2.215067e-01;  4.115846e-01; 2.184616e-02
3427; 2.152579e-01;  3.547012e-01; 6.355210e-02
3428; 2.103377e-01;  2.910276e-01; 8.601792e-02
3429; 2.169133e-01;  4.246237e-01; 4.516058e-02
3430; 2.123183e-01;  4.390160e-01; 6.594694e-02
3431; 2.092334e-01;  3.707552e-01; 8.492855e-02
3432; 2.024730e-01;  3.094585e-01; 1.091382e-01
3433; 2.024340e-01;  2.310025e-01; 1.132582e-01
3434; 1.919962e-01;  2.520446e-01; 1.397901e-01
3435; 1.716532e-01;  8.215890e-01; 2.129090e-01
3436; 1.548927e-01;  8.597159e-01; 2.610494e-01
3437; 1.612803e-01;  7.960055e-01; 2.389996e-01
3438; 1.649475e-01;  8.861001e-01; 2.358403e-01
3439; 1.573404e-01;  9.479672e-01; 2.651503e-01
3440; 1.478646e-01;  9.209481e-01; 2.889126e-01
3441; 1.348320e-01;  8.965818e-01; 3.116267e-01
3442; 1.413551e-01;  8.364118e-01; 2.853810e-01
3443; 1.475060e-01;  7.738893e-01; 2.644129e-01
3444; 1.667644e-01;  7.297371e-01; 2.266342e-01
3445; 1.773318e-01;  7.535260e-01; 1.991608e-01
3446; 1.528835e-01;  7.094762e-01; 2.533963e-01
