"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,2712,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,197,,
"CRITICAL","Number of critically endangered species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,111,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,362,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,670,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,197,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,111,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","NBR","Number","0","Units",,,362,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","TUR","Turkey","NBR","Number","0","Units",,,11707,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","TUR","Turkey","NBR","Number","0","Units",,,1282,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","GBR","United Kingdom","NBR","Number","0","Units",,,2951,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","GBR","United Kingdom","NBR","Number","0","Units",,,1407,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","GBR","United Kingdom","NBR","Number","0","Units",,,102,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","GBR","United Kingdom","NBR","Number","0","Units",,,46,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","GBR","United Kingdom","NBR","Number","0","Units",,,303,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,19569,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,16279,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,1462,,
"CRITICAL","Number of critically endangered species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,1222,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,2691,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,5375,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,1461,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,1221,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","USA","United States","NBR","Number","0","Units",,,2684,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","CHL","Chile","NBR","Number","0","Units",,,190,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","CHL","Chile","NBR","Number","0","Units",,,152,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","CHL","Chile","NBR","Number","0","Units",,,403,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","CHL","Chile","NBR","Number","0","Units",,,190,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","CHL","Chile","NBR","Number","0","Units",,,152,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,1928,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,1335,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,59,,
"CRITICAL","Number of critically endangered species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,31,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,91,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,181,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,57,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,31,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","EST","Estonia","NBR","Number","0","Units",,,90,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","ISR","Israel","NBR","Number","0","Units",,,2288,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","ISR","Israel","NBR","Number","0","Units",,,117,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","ISR","Israel","NBR","Number","0","Units",,,62,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","ISR","Israel","NBR","Number","0","Units",,,198,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","RUS","Russia","NBR","Number","0","Units",,,11400,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","RUS","Russia","NBR","Number","0","Units",,,201,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,3452,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,3119,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,80,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,254,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,334,,
"ENDANGERED_IND","Number of endangered indigenous species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,80,,
"VULNERABLE_IND","Number of vulnerable indigenous species","VASCULAR_PLANT","Vascular plants","SVN","Slovenia","NBR","Number","0","Units",,,254,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,5131,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,1231,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,16,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,2,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,14,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,24,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,16,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,48,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,13,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,35,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","AUS","Australia","PC","Percentage","0","Units",,,26.933,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","AUS","Australia","PC","Percentage","0","Units",,,15.131,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","AUS","Australia","PC","Percentage","0","Units",,,6.054,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","AUS","Australia","PC","Percentage","0","Units",,,12.134,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","AUS","Australia","PC","Percentage","0","Units",,,6.58,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","AUS","Australia","PC","Percentage","0","Units",,,0.935,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,84,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,84,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,84,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,84,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,18,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,18,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,15,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,15,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,39,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,39,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,18,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,18,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,6,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,6,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,15,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,15,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","AUT","Austria","NBR","Number","0","Units",,,27,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,66,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","AUT","Austria","NBR","Number","0","Units",,,9,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","AUT","Austria","NBR","Number","0","Units",,,12,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","AUT","Austria","NBR","Number","0","Units",,,985,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","AUT","Austria","NBR","Number","0","Units",,,39,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","AUT","Austria","NBR","Number","0","Units",,,39,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","AUT","Austria","PC","Percentage","0","Units",,,26.733,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","AUT","Austria","PC","Percentage","0","Units",,,27.273,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","AUT","Austria","PC","Percentage","0","Units",,,64.286,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","AUT","Austria","PC","Percentage","0","Units",,,60,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","AUT","Austria","PC","Percentage","0","Units",,,33.39,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","AUT","Austria","PC","Percentage","0","Units",,,46.429,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","AUT","Austria","PC","Percentage","0","Units",,,46.429,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","AUT","Austria","PC","Percentage","0","Units",,,26.733,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","AUT","Austria","PC","Percentage","0","Units",,,27.273,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","AUT","Austria","PC","Percentage","0","Units",,,64.286,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","AUT","Austria","PC","Percentage","0","Units",,,60,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","AUT","Austria","PC","Percentage","0","Units",,,33.39,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","AUT","Austria","PC","Percentage","0","Units",,,46.429,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","AUT","Austria","PC","Percentage","0","Units",,,46.429,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","BEL","Belgium","NBR","Number","0","Units",,,142,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","BEL","Belgium","NBR","Number","0","Units",,,99,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","BEL","Belgium","NBR","Number","0","Units",,,43,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","BEL","Belgium","NBR","Number","0","Units",,,123,,
"TOT_KNOWN_IND","Total number of indigenous known species","MARINE_F","Marine Fish","BEL","Belgium","NBR","Number","0","Units",,,99,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","BEL","Belgium","NBR","Number","0","Units",,,24,,
